raw_entry,entry_type,extracted_host,is_brand_target
*.tiffanymwhite.com/,wildcard_subdomain,tiffanymwhite.com,False
*.tiger.gamma-international.de/,wildcard_subdomain,tiger.gamma-international.de,False
*.tigris.org/,wildcard_subdomain,tigris.org,False
*.tiki-toki.com/,wildcard_subdomain,tiki-toki.com,False
*.timebridge.com/,wildcard_subdomain,timebridge.com,False
*.timesheets.com/,wildcard_subdomain,timesheets.com,False
*.tinhcaukhongten.com/,wildcard_subdomain,tinhcaukhongten.com,False
*.tiny.cc/,wildcard_subdomain,tiny.cc,False
*.tinypng.com/,wildcard_subdomain,tinypng.com,False
*.tinyurl.com/cudlswueow1,wildcard_subdomain,tinyurl.com,False
*.tinyurl.com/jbnyek3,wildcard_subdomain,tinyurl.com,False
*.tinyurl.com/kiloewie,wildcard_subdomain,tinyurl.com,False
*.tinyurl.com/z5r2zd8,wildcard_subdomain,tinyurl.com,False
*.tinyurl.com/zwverfz,wildcard_subdomain,tinyurl.com,False
*.titanfile.com/,wildcard_subdomain,titanfile.com,False
*.titieco.com.my/,wildcard_subdomain,titieco.com.my,False
*.tj.symcd.com/,wildcard_subdomain,tj.symcd.com,False
*.tkang73369.wix.com/,wildcard_subdomain,tkang73369.wix.com,False
*.tlvftp.nice.com/,wildcard_subdomain,tlvftp.nice.com,False
*.toagosei.com.hk/,wildcard_subdomain,toagosei.com.hk,False
*.toho-oil.com/,wildcard_subdomain,toho-oil.com,False
*.tommy3735.egnyte.com,wildcard_subdomain,tommy3735.egnyte.com,False
*.tonercenter.com.br/infourl.htm,wildcard_subdomain,tonercenter.com.br,False
*.tonerplus.net.au/eimprovement/index.php,wildcard_subdomain,tonerplus.net.au,False
*.tonerplus.net.au/eimprovement/index.phpO,wildcard_subdomain,tonerplus.net.au,False
*.toolbar44.com/,wildcard_subdomain,toolbar44.com,False
*.top10progresso.com.br,wildcard_subdomain,top10progresso.com.br,False
*.topcamisetas.com.br,wildcard_subdomain,topcamisetas.com.br,False
*.topdf.com/,wildcard_subdomain,topdf.com,False
*.topevents.tn/,wildcard_subdomain,topevents.tn,False
*.topimagesystems.com/,wildcard_subdomain,topimagesystems.com,False
*.toplessrobot.com/,wildcard_subdomain,toplessrobot.com,False
*.topmotorhomes.com,wildcard_subdomain,topmotorhomes.com,False
*.toptread.ru/,wildcard_subdomain,toptread.ru,False
*.topyx.com/,wildcard_subdomain,topyx.com,False
*.torrentz.edu/,wildcard_subdomain,torrentz.edu,False
*.totalphark.com/,wildcard_subdomain,totalphark.com,False
*.totalsports4kids.co.uk/,wildcard_subdomain,totalsports4kids.co.uk,False
*.touchpointdashboard.com/,wildcard_subdomain,touchpointdashboard.com,False
*.toukialm.org/,wildcard_subdomain,toukialm.org,False
*.tournages-amateurs.com/,wildcard_subdomain,tournages-amateurs.com,False
*.tout.com/,wildcard_subdomain,tout.com,False
*.towntalk.today,wildcard_subdomain,towntalk.today,False
*.tox.chat/,wildcard_subdomain,tox.chat,False
*.tpz.azurewebsites.net,wildcard_subdomain,tpz.azurewebsites.net,False
*.traceinternational.org/,wildcard_subdomain,traceinternational.org,False
*.track.highqualitylists.com,wildcard_subdomain,track.highqualitylists.com,False
*.tracosdearte.com.br/,wildcard_subdomain,tracosdearte.com.br,False
*.traincaster.com/,wildcard_subdomain,traincaster.com,False
*.trainingcleaningservice.com,wildcard_subdomain,trainingcleaningservice.com,False
*.trainontri.info,wildcard_subdomain,trainontri.info,False
*.transactiondesk.com/,wildcard_subdomain,transactiondesk.com,False
*.travelmakers.tcdirect.travellerschoice.com/,wildcard_subdomain,travelmakers.tcdirect.travellerschoice.com,False
*.tribalfusion.com/,wildcard_subdomain,tribalfusion.com,False
*.tripoto.com/,wildcard_subdomain,tripoto.com,False
*.tripticoplus.com/,wildcard_subdomain,tripticoplus.com,False
*.troopmessenger.com/,wildcard_subdomain,troopmessenger.com,False
*.truecoach.co/,wildcard_subdomain,truecoach.co,False
*.truth.mq.edu.au/,wildcard_subdomain,truth.mq.edu.au,False
*.try.jazzaintdead.org/,wildcard_subdomain,try.jazzaintdead.org,False
*.tungshinggroup.com.vn/,wildcard_subdomain,tungshinggroup.com.vn,False
*.tupazivenom.eu/,wildcard_subdomain,tupazivenom.eu,False
*.turn-page.com/,wildcard_subdomain,turn-page.com,False
*.tuwikypabud.eu/,wildcard_subdomain,tuwikypabud.eu,False
*.tvone.com/,wildcard_subdomain,tvone.com,False
*.tweetmysong.com/,wildcard_subdomain,tweetmysong.com,False
*.twiddla.com/,wildcard_subdomain,twiddla.com,False
*.twiki.org/,wildcard_subdomain,twiki.org,False
*.twindocs.com/,wildcard_subdomain,twindocs.com,False
*.twitterbuttons.com/,wildcard_subdomain,twitterbuttons.com,False
*.twomimni.esy.es/,wildcard_subdomain,twomimni.esy.es,False
*.tylerflorence.sharepoint.com,wildcard_subdomain,tylerflorence.sharepoint.com,False
*.tzwcamren.com,wildcard_subdomain,tzwcamren.com,False
*.u.to/,wildcard_subdomain,u.to,False
*.u10021744.ct.sendgrid.net,wildcard_subdomain,u10021744.ct.sendgrid.net,False
*.u8.sc4msg.com/,wildcard_subdomain,u8.sc4msg.com,False
*.u8.sc4msg.com/SendMessage,wildcard_subdomain,u8.sc4msg.com,False
*.u9464547.ct.sendgrid.net,wildcard_subdomain,u9464547.ct.sendgrid.net,False
*.u9631384.ct.sendgrid.net,wildcard_subdomain,u9631384.ct.sendgrid.net,False
*.u9641907.ct.sendgrid.net,wildcard_subdomain,u9641907.ct.sendgrid.net,False
*.uae.voxcinemas.com/checkcard.aspx,wildcard_subdomain,uae.voxcinemas.com,False
*.uber.s3.amazonaws.com/,wildcard_subdomain,uber.s3.amazonaws.com,False
*.ubuqacebyz.bounceme.net/,wildcard_subdomain,ubuqacebyz.bounceme.net,False
*.uc52b148a1800e68a1898b325b68.dl.dropboxusercontent.com,wildcard_subdomain,uc52b148a1800e68a1898b325b68.dl.dropboxusercontent.com,False
*.uchaguzi2015.tv/,wildcard_subdomain,uchaguzi2015.tv,False
*.ucoz.com/,wildcard_subdomain,ucoz.com,False
*.ucpgc-my.sharepoint.com,wildcard_subdomain,ucpgc-my.sharepoint.com,False
*.ugridd.com/,wildcard_subdomain,ugridd.com,False
*.uk.russianvisa.net,wildcard_subdomain,uk.russianvisa.net,False
*.ukc-ess.com/,wildcard_subdomain,ukc-ess.com,False
*.ukit.com/,wildcard_subdomain,ukit.com,False
*.ukjmusic.co.uk/,wildcard_subdomain,ukjmusic.co.uk,False
*.umimarina.com/,wildcard_subdomain,umimarina.com,False
*.umitbutik.com/,wildcard_subdomain,umitbutik.com,False
*.umscd.jp/,wildcard_subdomain,umscd.jp,False
*.umu.com/,wildcard_subdomain,umu.com,False
*.umudum.org/,wildcard_subdomain,umudum.org,False
*.unanet.com/,wildcard_subdomain,unanet.com,False
*.unblu.com/,wildcard_subdomain,unblu.com,False
*.underreported-charge-030087890us.asia/,wildcard_subdomain,underreported-charge-030087890us.asia,False
*.uni.me/,wildcard_subdomain,uni.me,False
*.uniadex.co.jp/,wildcard_subdomain,uniadex.co.jp,False
*.uniceba.edu.mx/,wildcard_subdomain,uniceba.edu.mx,False
*.uniflip.com/,wildcard_subdomain,uniflip.com,False
*.unify.com/,wildcard_subdomain,unify.com,False
*.uniquesiding.com/,wildcard_subdomain,uniquesiding.com,False
*.unitedcapitalloans.com/,wildcard_subdomain,unitedcapitalloans.com,False
*.unival-med.com/epna/referrals/fileupload.aspx,wildcard_subdomain,unival-med.com,False
*.universiteenligne.icp.fr/,wildcard_subdomain,universiteenligne.icp.fr,False
*.universiteenligne.icp.fr/administrator/cache/drop/drop/index.html,wildcard_subdomain,universiteenligne.icp.fr,False
*.unladylikebehavior.com/,wildcard_subdomain,unladylikebehavior.com,False
*.unminify.com/,wildcard_subdomain,unminify.com,False
*.upgrade-uw.org/,wildcard_subdomain,upgrade-uw.org,False
*.upholsteryjournalmag.com/,wildcard_subdomain,upholsteryjournalmag.com,False
*.upload.cat/,wildcard_subdomain,upload.cat,False
*.uploadmyfilesforme.online/,wildcard_subdomain,uploadmyfilesforme.online,False
*.uploads-firstquotehealth.s3-us-west-2.amazonaws.com/,wildcard_subdomain,uploads-firstquotehealth.s3-us-west-2.amazonaws.com,False
*.uploads.boxify.me/80741/md10.bmp,wildcard_subdomain,uploads.boxify.me,False
*.uploads.boxify.me/81579/md2.bmp,wildcard_subdomain,uploads.boxify.me,False
*.uploads.boxify.me/81580/md3.bmp,wildcard_subdomain,uploads.boxify.me,False
*.uploads.boxify.me/81581/md4.bmp,wildcard_subdomain,uploads.boxify.me,False
*.uploads.boxify.me/81583/md5.bmp,wildcard_subdomain,uploads.boxify.me,False
*.uploads.boxify.me/81584/md7.bmp,wildcard_subdomain,uploads.boxify.me,False
*.uploads.boxify.me/81585/md6.bmp,wildcard_subdomain,uploads.boxify.me,False
*.uploads.boxify.me/81586/md8.bmp,wildcard_subdomain,uploads.boxify.me,False
*.upsdz.mobi/,wildcard_subdomain,upsdz.mobi,False
*.upthere.com/,wildcard_subdomain,upthere.com,False
*.upyun.com/,wildcard_subdomain,upyun.com,False
*.ureach.com/,wildcard_subdomain,ureach.com,False
*.urgentcarekiids.com,wildcard_subdomain,urgentcarekiids.com,False
*.url-encode-decode.com/,wildcard_subdomain,url-encode-decode.com,False
*.url.ie/,wildcard_subdomain,url.ie,False
*.urlcut.com/,wildcard_subdomain,urlcut.com,False
*.urlms.com/,wildcard_subdomain,urlms.com,False
*.us-bank-password-enable.com/,wildcard_subdomain,us-bank-password-enable.com,False
*.us-wipaire.com/iTxU,wildcard_subdomain,us-wipaire.com,False
*.us.i1.yimg.com/us.yimg.com/lib/smbiz/css/geocities_84954.css,wildcard_subdomain,us.i1.yimg.com,False
*.usafootball-lms.s3.amazonaws.com/,wildcard_subdomain,usafootball-lms.s3.amazonaws.com,False
*.usatudni.marcasfera.com/,wildcard_subdomain,usatudni.marcasfera.com,False
*.usbmount.alioth.debian.org/,wildcard_subdomain,usbmount.alioth.debian.org,False
*.use.com/,wildcard_subdomain,use.com,False
*.usebasin.com/,wildcard_subdomain,usebasin.com,False
*.user.ci123.com/account/Login,wildcard_subdomain,user.ci123.com,False
*.userlike.com/,wildcard_subdomain,userlike.com,False
*.uszone.co/,wildcard_subdomain,uszone.co,False
*.utilities-online.info/,wildcard_subdomain,utilities-online.info,False
*.uzogueb.pl/,wildcard_subdomain,uzogueb.pl,False
*.v-speed.eu/,wildcard_subdomain,v-speed.eu,False
*.v.gd/,wildcard_subdomain,v.gd,False
*.vaishnodevitourpackage.co.in/,wildcard_subdomain,vaishnodevitourpackage.co.in,False
*.vajazzling.com/,wildcard_subdomain,vajazzling.com,False
*.validator.nu/,wildcard_subdomain,validator.nu,False
*.validome.org/,wildcard_subdomain,validome.org,False
*.vallettaortho.com/acl.pdf,wildcard_subdomain,vallettaortho.com,False
*.valuepromo.net/,wildcard_subdomain,valuepromo.net,False
*.varian.com/,wildcard_subdomain,varian.com,False
*.vbspp.net/,wildcard_subdomain,vbspp.net,False
*.vcita.com/,wildcard_subdomain,vcita.com,False
*.vecchietradizioniantichisapori.it/,wildcard_subdomain,vecchietradizioniantichisapori.it,False
*.vectormagic.com/,wildcard_subdomain,vectormagic.com,False
*.vee24.com/,wildcard_subdomain,vee24.com,False
*.velamorrazo.es/,wildcard_subdomain,velamorrazo.es,False
*.vembu.com/,wildcard_subdomain,vembu.com,False
*.verishow.com/,wildcard_subdomain,verishow.com,False
*.verticillate-concer.000webhostapp.com,wildcard_subdomain,verticillate-concer.000webhostapp.com,False
*.vertilexbd.com/,wildcard_subdomain,vertilexbd.com,False
*.verynwenow.club/dubiaoffice20,wildcard_subdomain,verynwenow.club,False
*.vesselneeds.com/,wildcard_subdomain,vesselneeds.com,False
*.vexlinggroove.com/,wildcard_subdomain,vexlinggroove.com,False
*.vhtqfz.info,wildcard_subdomain,vhtqfz.info,False
*.viacode.com/cloud,wildcard_subdomain,viacode.com,False
*.vibecatch.com/,wildcard_subdomain,vibecatch.com,False
*.vicstart.com/,wildcard_subdomain,vicstart.com,False
*.vidaabundantedepuebla.com.mx/,wildcard_subdomain,vidaabundantedepuebla.com.mx,False
*.videoonlain.mobi,wildcard_subdomain,videoonlain.mobi,False
*.vidimsoft.com/,wildcard_subdomain,vidimsoft.com,False
*.viduse.com/,wildcard_subdomain,viduse.com,False
*.vietgiainhan.com/,wildcard_subdomain,vietgiainhan.com,False
*.vietshine.com/,wildcard_subdomain,vietshine.com,False
*.vietshine.com/forum/vbshout.php,wildcard_subdomain,vietshine.com,False
*.vilynx.com/,wildcard_subdomain,vilynx.com,False
*.vinasafety.com/,wildcard_subdomain,vinasafety.com,False
*.vine.co/,wildcard_subdomain,vine.co,False
*.vinhdrinkingwater.com/,wildcard_subdomain,vinhdrinkingwater.com,False
*.vinhe.ga,wildcard_subdomain,vinhe.ga,False
*.vipkar.ir/,wildcard_subdomain,vipkar.ir,False
*.viporbit.com/,wildcard_subdomain,viporbit.com,False
*.vipvoice.com/,wildcard_subdomain,vipvoice.com,False
*.vipvoicerewards.com/,wildcard_subdomain,vipvoicerewards.com,False
*.virtocommerce.com/,wildcard_subdomain,virtocommerce.com,False
*.virtualcabinet.com/,wildcard_subdomain,virtualcabinet.com,False
*.virus-os-lf1xb82.info/,wildcard_subdomain,virus-os-lf1xb82.info,False
*.visiblegains.com/,wildcard_subdomain,visiblegains.com,False
*.visitkcfiles.s3-us-west-2.amazonaws.com/,wildcard_subdomain,visitkcfiles.s3-us-west-2.amazonaws.com,False
*.visittucsonorg.s3-us-west-1.amazonaws.com/,wildcard_subdomain,visittucsonorg.s3-us-west-1.amazonaws.com,False
*.visual-planning.com/,wildcard_subdomain,visual-planning.com,False
*.vivi.io/,wildcard_subdomain,vivi.io,False
*.vizor.com/,wildcard_subdomain,vizor.com,False
*.vizor.io/,wildcard_subdomain,vizor.io,False
*.vnoclogos.s3.amazonaws.com/,wildcard_subdomain,vnoclogos.s3.amazonaws.com,False
*.vocumucokaj.eu/,wildcard_subdomain,vocumucokaj.eu,False
*.voicera-dev.s3.amazonaws.com/,wildcard_subdomain,voicera-dev.s3.amazonaws.com,False
*.voicera-dev.s3.ap-south-1.amazonaws.com/,wildcard_subdomain,voicera-dev.s3.ap-south-1.amazonaws.com,False
*.voilanorbert.com/,wildcard_subdomain,voilanorbert.com,False
*.voipc.azurewebsites.net,wildcard_subdomain,voipc.azurewebsites.net,False
*.vojacikigep.eu/,wildcard_subdomain,vojacikigep.eu,False
*.volebatijub.eu/,wildcard_subdomain,volebatijub.eu,False
*.voluumtrk.com/,wildcard_subdomain,voluumtrk.com,False
*.voniqofolyt.eu/,wildcard_subdomain,voniqofolyt.eu,False
*.vospdat.com/,wildcard_subdomain,vospdat.com,False
*.votersvoice.net/,wildcard_subdomain,votersvoice.net,False
*.votikovalida.times.lv/,wildcard_subdomain,votikovalida.times.lv,False
*.vox.rocks/,wildcard_subdomain,vox.rocks,False
*.vpc.org/,wildcard_subdomain,vpc.org,False
*.vsyapravda.com/,wildcard_subdomain,vsyapravda.com,False
*.vtiger.com/,wildcard_subdomain,vtiger.com,False
*.vtrans-atm.com/,wildcard_subdomain,vtrans-atm.com,False
*.vuws.villanova.edu/myemail,wildcard_subdomain,vuws.villanova.edu,False
*.vvscard.net/,wildcard_subdomain,vvscard.net,False
*.vw.opole.pl/,wildcard_subdomain,vw.opole.pl,False
*.w1364214.win,wildcard_subdomain,w1364214.win,False
*.w351104010.wix.com/,wildcard_subdomain,w351104010.wix.com,False
*.waag-azhar.com/,wildcard_subdomain,waag-azhar.com,False
*.wakelet.com/,wildcard_subdomain,wakelet.com,False
*.walkerinfo.com/,wildcard_subdomain,walkerinfo.com,False
*.walkertek.com/,wildcard_subdomain,walkertek.com,False
*.waloch.net/,wildcard_subdomain,waloch.net,False
*.warah.com.ar,wildcard_subdomain,warah.com.ar,False
*.wartzvigerderksch.com,wildcard_subdomain,wartzvigerderksch.com,False
*.warungkopijateng.id/,wildcard_subdomain,warungkopijateng.id,False
*.watch.4reetv.com,wildcard_subdomain,watch.4reetv.com,False
*.waterfieldtechnologies.com/,wildcard_subdomain,waterfieldtechnologies.com,False
*.wauqx.invtors.com/,wildcard_subdomain,wauqx.invtors.com,False
*.wavecell.com/,wildcard_subdomain,wavecell.com,False
*.wc.l.co.il/agog.html,wildcard_subdomain,wc.l.co.il,False
*.wcqobq.bn.files.1drv.com,wildcard_subdomain,wcqobq.bn.files.1drv.com,False
*.wcs31.fr/,wildcard_subdomain,wcs31.fr,False
*.we3dc.com.br/bicycle.php,wildcard_subdomain,we3dc.com.br,False
*.web.de/,wildcard_subdomain,web.de,False
*.web.livefyre.com/,wildcard_subdomain,web.livefyre.com,False
*.web.netdirector.biz/,wildcard_subdomain,web.netdirector.biz,False
*.web.pharmalink.cz/,wildcard_subdomain,web.pharmalink.cz,False
*.web2.westlaw.com/,wildcard_subdomain,web2.westlaw.com,False
*.webcrawler.com/,wildcard_subdomain,webcrawler.com,False
*.webcrawler.com/webcrawler/ws/results/Images,wildcard_subdomain,webcrawler.com,False
*.weblink.securustech.net/,wildcard_subdomain,weblink.securustech.net,False
*.webmail.mass.rr.com/,wildcard_subdomain,webmail.mass.rr.com,False
*.webmailclient-a2.dynamic-dns.net/,wildcard_subdomain,webmailclient-a2.dynamic-dns.net,False
*.webmailclient-a3.dns05.com/,wildcard_subdomain,webmailclient-a3.dns05.com,False
*.webmailupdatekz.ucoz.kz/,wildcard_subdomain,webmailupdatekz.ucoz.kz,False
*.webnode.com/,wildcard_subdomain,webnode.com,False
*.webnode.fi/,wildcard_subdomain,webnode.fi,False
*.webresizer.com/,wildcard_subdomain,webresizer.com,False
*.webrinsale.su/,wildcard_subdomain,webrinsale.su,False
*.website.com/,wildcard_subdomain,website.com,False
*.websitetoolbox.com/,wildcard_subdomain,websitetoolbox.com,False
*.webwork-tracker.com/,wildcard_subdomain,webwork-tracker.com,False
*.webydo.com/,wildcard_subdomain,webydo.com,False
*.weddingphotographer.ro/,wildcard_subdomain,weddingphotographer.ro,False
*.wednesltr.com.tw/,wildcard_subdomain,wednesltr.com.tw,False
*.wee.co.il/,wildcard_subdomain,wee.co.il,False
*.weenfan.com/,wildcard_subdomain,weenfan.com,False
*.wellnessdrugstorelooting.com/,wildcard_subdomain,wellnessdrugstorelooting.com,False
*.welnessmedical.com/,wildcard_subdomain,welnessmedical.com,False
*.welstandfastclk.com/,wildcard_subdomain,welstandfastclk.com,False
*.wescheme.org/,wildcard_subdomain,wescheme.org,False
*.wesser24.de/jYGUFye7,wildcard_subdomain,wesser24.de,False
*.westlawnext.com/,wildcard_subdomain,westlawnext.com,False
*.wetechwll.com/,wildcard_subdomain,wetechwll.com,False
*.whatculture.com/,wildcard_subdomain,whatculture.com,False
*.whatfontis.com/,wildcard_subdomain,whatfontis.com,False
*.whichcelebrityami.com/,wildcard_subdomain,whichcelebrityami.com,False
*.whisper.sh/,wildcard_subdomain,whisper.sh,False
*.whiteknightmortgages.co.uk/,wildcard_subdomain,whiteknightmortgages.co.uk,False
*.whitlock.com/,wildcard_subdomain,whitlock.com,False
*.whosdatedwho.com/,wildcard_subdomain,whosdatedwho.com,False
*.widgetserver.com/,wildcard_subdomain,widgetserver.com,False
*.wigspecialist.co.uk/,wildcard_subdomain,wigspecialist.co.uk,False
*.wiiumotionplus.com/,wildcard_subdomain,wiiumotionplus.com,False
*.wiki.dagligvarehandelen.no/,wildcard_subdomain,wiki.dagligvarehandelen.no,False
*.wikidot.com/,wildcard_subdomain,wikidot.com,False
*.wildbirdfont.s3-us-west-2.amazonaws.com/,wildcard_subdomain,wildbirdfont.s3-us-west-2.amazonaws.com,False
*.wileer.ga/,wildcard_subdomain,wileer.ga,False
*.willyoumarryadog.com/,wildcard_subdomain,willyoumarryadog.com,False
*.wincreator.com/,wildcard_subdomain,wincreator.com,False
*.wingate.com/,wildcard_subdomain,wingate.com,False
*.winkflash.com/,wildcard_subdomain,winkflash.com,False
*.winne2000.net/,wildcard_subdomain,winne2000.net,False
